idx,vid,appear,total,percentage,simple,weighted_simple,pagerank,elo,entropy,title_ja,title_en,title_zh,alias,search,c_votecount,c_rating,c_average,rank
7071,v53089,118,-1.9492,-0.3300,-0.4746,-1.1591,36285.3683,1690.7237,-0.1443,,Dead Plate,,エクスブレイズ ロストメモリーズ, Dead Plate  エクスブレイズ ロストメモリーズ,33,6.9200,7.0300,3321
3860,v18348,3694,-0.6316,-0.1175,-0.2201,-0.5265,5046.4229,1493.4502,-0.0742,君の魔名はリナ・ウィッチ,,,,君の魔名はリナ・ウィッチ   ,34,6.9200,7.0200,3322
4985,v22283,3334,-0.5162,-0.0425,-0.1176,-0.3852,7163.6939,1504.7956,-0.0712,あくまで、これは～の物語,,,,あくまで、これは～の物語   ,34,6.9200,7.0200,3323
924,v2273,3128,-0.9146,-0.1690,-0.3107,-0.7197,5349.0903,1576.9706,-0.1147,操り孕ませDreamNote,,,,操り孕ませDreamNote   ,40,6.9200,7.0100,3324
1695,v6716,1582,-0.0006,0.1025,0.1315,0.1019,18625.0420,1959.1060,-0.0329,夏雪 ～summer snow～,,,,夏雪 ～summer snow～   ,37,6.9200,7.0100,3325
5670,v26394,641,0.0390,0.0989,0.1435,0.1557,27296.8215,1678.1342,0.0203,,The Blind Of The New World,,学園の生贄 ――慰み者と化した巨乳不良少女 ～白濁に侵される褐色＆堕肉の狂宴～, The Blind Of The New World  学園の生贄 ――慰み者と化した巨乳不良少女 ～白濁に侵される褐色＆堕肉の狂宴～,40,6.9200,7.0100,3326
478,v892,3381,-0.4647,-0.0463,-0.1257,-0.3742,6272.9163,1459.4686,-0.0598,てとてトライオン！,,,,てとてトライオン！   ,42,6.9200,7.0000,3327
1906,v7861,3471,-0.7220,-0.1383,-0.2469,-0.5550,5408.0088,1552.4629,-0.0685,コキカノ～イカせて、心愛ちゃん！～,,,SayoUtsu,コキカノ～イカせて、心愛ちゃん！～   SayoUtsu,41,6.9200,7.0000,3328
4748,v21395,3183,-0.1210,0.0283,0.0465,-0.0127,7980.3616,1368.9553,-0.0072,ずっと前から女子でした,,,,ずっと前から女子でした   ,41,6.9200,7.0000,3329
5233,v23308,2006,-0.3973,-0.0836,-0.1401,-0.3169,9147.1623,1271.1752,-0.0185,ボクのHな夏の思い出～お姉ちゃん達と過ごした八月～,,,,ボクのHな夏の思い出～お姉ちゃん達と過ごした八月～   ,40,6.9200,7.0000,3330
3096,v14798,3170,-0.9303,-0.1818,-0.3435,-0.7734,5502.5532,1225.6226,-0.0976,クリムゾン・ルナティクス,,,Ojokata,クリムゾン・ルナティクス   Ojokata,43,6.9200,6.9900,3331
1108,v3107,3371,-0.0786,0.0321,0.0587,0.0406,7267.6634,1701.6641,-0.0019,姉♥Summer!2 ～ねえ♥さま～,,,,姉♥Summer!2 ～ねえ♥さま～   ,49,6.9200,6.9800,3332
2108,v9830,639,-0.3052,-0.0035,-0.0156,-0.1386,18249.0646,1476.3499,-0.0435,,Dragon Essence - Color My World -,,, Dragon Essence - Color My World -  ,48,6.9200,6.9800,3333
2329,v10856,657,-2.0137,-0.2859,-0.4475,-1.1603,24049.5377,1739.2585,-0.1638,タイムトラベラーズ,,,Sacrament Sheep,タイムトラベラーズ   Sacrament Sheep,49,6.9200,6.9800,3334
5729,v26742,562,0.0214,0.0680,0.0765,0.0943,22748.6800,1381.7066,-0.0075,,Deliverance,,手篭めにされる九人の堕女（おとめ）, Deliverance  手篭めにされる九人の堕女（おとめ）,54,6.9200,6.9600,3335
3330,v15925,3857,-0.4711,-0.0429,-0.0996,-0.3340,5194.7003,1410.9655,-0.0331,お嬢様はカタイのがお好き！ ～神性なる女子寮日記～,,,,お嬢様はカタイのがお好き！ ～神性なる女子寮日記～   ,61,6.9200,6.9500,3336
6228,v30230,3885,-0.3650,-0.0048,-0.0250,-0.1984,5316.3370,1340.9417,-0.0153,催眠奪女2 ～全てが僕の自由になる世界へようこそ～ 三門梓編,,,七姫（プリンセス）コレクション Princess Collection ～美しき巨乳姫と人類最強の男～,催眠奪女2 ～全てが僕の自由になる世界へようこそ～ 三門梓編   七姫（プリンセス）コレクション Princess Collection ～美しき巨乳姫と人類最強の男～,72,6.9200,6.9500,3337
688,v1366,3576,0.7114,0.1560,0.2606,0.5638,8711.2752,1546.7564,0.0729,相姦遊戯2,,,,相姦遊戯2   ,72,6.9200,6.9400,3338
2757,v12805,3907,-0.8388,-0.1197,-0.2106,-0.5658,4912.1953,1559.5253,-0.0747,受精してよ千鶴さん！ ～人妻と恋するひと夏～,,,,受精してよ千鶴さん！ ～人妻と恋するひと夏～   ,80,6.9200,6.9400,3339
3045,v14547,4054,-0.5279,-0.0295,-0.0950,-0.3701,4979.0363,1481.5694,-0.0535,いけない子作り ～親友のお母さんに種付けしまくる1週間～,,,,いけない子作り ～親友のお母さんに種付けしまくる1週間～   ,73,6.9200,6.9400,3340
6518,v32755,3621,-0.7628,-0.0421,-0.1273,-0.5135,5755.0052,1471.0897,-0.0670,催眠奪女３～全てが僕の自由になる世界へようこそ～ 栗原静琉編,,,,催眠奪女３～全てが僕の自由になる世界へようこそ～ 栗原静琉編   ,70,6.9200,6.9400,3341
978,v2507,354,-2.3249,-0.1731,-0.2881,-1.0168,21260.9615,1704.3129,-0.1206,STEAL!,,,Sex Friends,STEAL!   Sex Friends,75,6.9200,6.9300,3342
4624,v20920,565,-0.3345,0.0068,0.0177,-0.0291,17561.0246,1457.2929,-0.0023,,Tailor Tales,,Bondage Tale of Lolita in Black, Tailor Tales  Bondage Tale of Lolita in Black,85,6.9200,6.9300,3343
1273,v3988,4160,-0.9452,-0.0537,-0.1173,-0.4725,5235.4445,1432.6975,-0.0577,空を仰ぎて雲たかく,A dragon girl looks up at the endless sky,仰望青空的龙少女,,空を仰ぎて雲たかく A dragon girl looks up at the endless sky 仰望青空的龙少女 ,99,6.9200,6.9200,3344
2566,v12146,4579,-0.3972,0.0014,-0.0024,-0.1527,4607.2428,1530.4139,-0.0168,妻ネトリ ～女教師の調教日誌～,,,,妻ネトリ ～女教師の調教日誌～   ,149,6.9200,6.9200,3345
3457,v16450,4066,-0.7848,-0.0869,-0.1463,-0.4508,4829.5830,1303.3364,-0.0576,美佐子37歳 ～童貞大学生×普通の主婦～,,,,美佐子37歳 ～童貞大学生×普通の主婦～   ,140,6.9200,6.9200,3346
4068,v18956,4070,-0.7000,-0.0351,-0.1052,-0.4587,4994.5984,1358.7013,-0.0564,はらかつ！～気になるあの子と子作りエッチ～,,,対アリ\nTaiAli\nTXA,はらかつ！～気になるあの子と子作りエッチ～   対アリ TaiAli TXA,89,6.9200,6.9200,3347
4126,v19199,1015,-0.5153,-0.0293,-0.0571,-0.2403,12120.1309,1632.0621,-0.0377,,Magical Otoge Anholly,,バッチコイ, Magical Otoge Anholly  バッチコイ,98,6.9200,6.9200,3348
4725,v21295,4094,0.6001,0.2369,0.4460,0.8652,8778.9817,1664.5482,0.1089,トリノライン：ジェネシス,Trinoline Genesis,,How to Make A Little Idol DVD,トリノライン：ジェネシス Trinoline Genesis  How to Make A Little Idol DVD,144,6.9200,6.9200,3349
4741,v21366,1632,-0.7102,-0.0900,-0.1281,-0.3513,8202.7202,1525.4501,-0.0386,,Parental Love,,Hypnosis Live -Idols Became Personal Sex Dolls Without Even Realizing-, Parental Love  Hypnosis Live -Idols Became Personal Sex Dolls Without Even Realizing-,159,6.9200,6.9200,3350
4896,v21956,5597,-2.4147,0.2013,0.3582,0.7083,5401.2852,1506.2728,0.1181,IxSHE Tell,,,,IxSHE Tell   ,1358,6.9200,6.9200,3351
5162,v22901,1669,-0.1396,0.0658,0.1055,0.0865,12441.5879,1409.8149,0.0144,狼少女といっしょクリスマス特別版,,,サノバウィッチ Sabbat of the Witch\nSon of a Witch: Sabbat of the Witch\nSonova Witch\nSonovawitch\nSabbath of the Witch,狼少女といっしょクリスマス特別版   サノバウィッチ Sabbat of the Witch Son of a Witch: Sabbat of the Witch Sonova Witch Sonovawitch Sabbath of the Witch,98,6.9200,6.9200,3352
6781,v38574,3010,-0.6056,-0.0205,-0.0472,-0.3151,6038.9004,1807.4018,-0.0383,育精,,,,育精   ,108,6.9200,6.9200,3353
6912,v45409,3685,0.5701,0.1152,0.2437,0.5484,6119.8742,2029.9111,0.0755,僕がいない間に変貌えられた妻の秘肉 ～ラブラブ新婚妻は他の男に抱かれ淫らに喘ぐ夢を見るか～,,,,僕がいない間に変貌えられた妻の秘肉 ～ラブラブ新婚妻は他の男に抱かれ淫らに喘ぐ夢を見るか～   ,121,6.9200,6.9200,3354
5874,v28009,852,-0.0188,0.1133,0.2007,0.2316,27107.3830,2067.1500,0.0289,腐り姫 ～jamais vu～,,,anegin,腐り姫 ～jamais vu～   anegin,30,6.9100,7.0400,3355
6795,v39433,3113,-0.4876,-0.0476,-0.0935,-0.3226,7226.4781,1857.8017,-0.0660,ラブカフェ～童貞な俺でも、巨乳女先輩と同棲できるってマジですか？,,,,ラブカフェ～童貞な俺でも、巨乳女先輩と同棲できるってマジですか？   ,30,6.9100,7.0400,3356
352,v590,1650,-0.6170,-0.0438,-0.1376,-0.4534,12571.7675,1963.8768,-0.0849,ね～PON？×らいPON！,,,Mainichi ga Harem Sugite Ouji wa Hime o Kimerarenai!\nOreyome,ね～PON？×らいPON！   Mainichi ga Harem Sugite Ouji wa Hime o Kimerarenai! Oreyome,30,6.9100,7.0300,3357
2066,v9337,2209,-0.6120,-0.1258,-0.2585,-0.5852,7816.7771,1235.5660,-0.0979,学園淫辱輪舞曲～純潔の乙女が淫らな牝へと堕ちるまで～,,夏色乡愁,夏色乡愁,学園淫辱輪舞曲～純潔の乙女が淫らな牝へと堕ちるまで～  夏色乡愁 夏色乡愁,34,6.9100,7.0200,3358
1012,v2671,2192,-1.9731,-0.3413,-0.5958,-1.4106,7155.7206,1430.1227,-0.2429,airy[F]airy ~Easter of Sant' Ariccia~,,,,airy[F]airy ~Easter of Sant' Ariccia~   ,37,6.9100,7.0100,3359
1055,v2891,2150,-0.8447,-0.1870,-0.2977,-0.6300,7818.8024,1535.5601,-0.0656,人妻奴隷計画,,,,人妻奴隷計画   ,35,6.9100,7.0100,3360
6497,v32645,289,-1.3529,-0.2542,-0.3460,-0.8277,26456.9835,1925.3856,-0.1325,,Grandma's House,,, Grandma's House  ,35,6.9100,7.0100,3361
2792,v12981,2868,-1.8243,-0.2249,-0.4153,-1.1554,6897.8571,1451.1869,-0.1623,我が家のヒメガミさまっ！,,,,我が家のヒメガミさまっ！   ,38,6.9100,7.0000,3362
4011,v18798,3294,-0.5756,-0.0721,-0.1843,-0.5140,5931.1780,1224.1319,-0.0903,アイツに調教されるとドＭな私は感じちゃう,,,ぴ～かぶ～！ ～彼女がエッチな水着にきがえたら!?～,アイツに調教されるとドＭな私は感じちゃう   ぴ～かぶ～！ ～彼女がエッチな水着にきがえたら!?～,38,6.9100,7.0000,3363
6502,v32662,366,-0.5219,-0.0891,-0.1503,-0.3594,31752.8117,1973.2872,-0.0749,痴漢の衝動if,,,,痴漢の衝動if   ,40,6.9100,7.0000,3364
7045,v50985,1429,0.2162,0.1201,0.2148,0.3208,20152.8218,2387.5853,0.0102,鏖殺ノ乙女.,,,Hatsujyou Switch,鏖殺ノ乙女.   Hatsujyou Switch,37,6.9100,7.0000,3365
1661,v6545,1878,-1.0634,-0.2265,-0.3983,-0.8621,10115.0523,1531.1470,-0.1146,海からくるもの,It Came From the Depths,,,海からくるもの It Came From the Depths  ,39,6.9100,6.9900,3366
5928,v28274,237,-2.8397,-0.5782,-0.7089,-1.5311,33123.3484,1561.8815,-0.2766,Determinable Unstable,,,,Determinable Unstable   ,39,6.9100,6.9900,3367
821,v1797,3860,0.3984,0.0802,0.1482,0.3336,6960.6738,1552.4388,0.0252,とらぶるHOME！～義理の母と妹は恋敵～,,,,とらぶるHOME！～義理の母と妹は恋敵～   ,49,6.9100,6.9700,3368
4441,v20198,3993,-0.1570,0.0015,-0.0110,-0.0988,5948.1996,1397.2588,-0.0311,恥辱遊戯 ～お嬢様の聖水～,,,,恥辱遊戯 ～お嬢様の聖水～   ,48,6.9100,6.9700,3369
3519,v16682,2826,-1.3659,-0.2425,-0.4289,-0.9894,6237.2157,1208.1021,-0.1539,結城友奈は勇者であるS,,,,結城友奈は勇者であるS   ,52,6.9100,6.9600,3370
4409,v20104,296,-1.0169,-0.1711,-0.2736,-0.6795,28573.4609,1462.0117,-0.1122,鱗羽の天使,Angels with Scaly Wings,鳞翼天使,,鱗羽の天使 Angels with Scaly Wings 鳞翼天使 ,52,6.9100,6.9600,3371
889,v2069,3043,-1.5803,-0.2601,-0.4946,-1.1879,4996.7222,1526.0675,-0.1830,TRUE BLUE,,,Taimanin Asagi ~Battle Arena~,TRUE BLUE   Taimanin Asagi ~Battle Arena~,55,6.9100,6.9500,3372
1363,v4510,3950,-0.9681,-0.1410,-0.2729,-0.7180,4638.0812,1369.4279,-0.0815,聖奴隷女教師,,,"Yin, Yes or No","聖奴隷女教師   Yin, Yes or No",59,6.9100,6.9500,3373
3451,v16438,430,-0.2116,0.0521,0.0395,-0.0525,24936.4119,1740.3907,-0.0257,テニスの王子様 ～学園祭の王子様～,The Prince of Tennis: Motto Gakuensai no Oujisama,,,テニスの王子様 ～学園祭の王子様～ The Prince of Tennis: Motto Gakuensai no Oujisama  ,55,6.9100,6.9500,3374
4724,v21293,2902,-0.4404,-0.0180,-0.0820,-0.3434,6793.1672,1319.0937,-0.0592,お嬢様は学園の精液便所 ～寝取らせ・ぶっかけ・乱交生活日誌～,,,,お嬢様は学園の精液便所 ～寝取らせ・ぶっかけ・乱交生活日誌～   ,54,6.9100,6.9500,3375
6100,v29266,661,-0.6868,-0.0871,-0.1074,-0.2664,19882.7845,1713.4038,-0.0180,,A.O.A Academy,,I Can't Forgive How Hot My Niece Is!, A.O.A Academy  I Can't Forgive How Hot My Niece Is!,55,6.9100,6.9500,3376
4484,v20361,3262,0.2946,0.0782,0.1294,0.2533,7833.1892,1421.6895,0.0479,妹アナル ～恋するＨなピンクのつぼみ～,,,,妹アナル ～恋するＨなピンクのつぼみ～   ,65,6.9100,6.9400,3377
6097,v29246,3933,-0.7440,0.0042,-0.0061,-0.2914,6706.7337,1440.2515,-0.0445,うちの主は妖怪の常識を知らない,,,,うちの主は妖怪の常識を知らない   ,61,6.9100,6.9400,3378
4524,v20490,3908,-1.1543,-0.1107,-0.2610,-0.8207,5166.1316,1557.3352,-0.1161,お嬢様と憐れな（こ）執事,,,My Saimin Fantasia,お嬢様と憐れな（こ）執事   My Saimin Fantasia,77,6.9100,6.9300,3379
3137,v14919,594,-0.5943,0.0272,-0.0084,-0.3446,19927.2783,1663.5440,-0.0310,レンドフルール,,,,レンドフルール   ,78,6.9100,6.9200,3380
4121,v19189,4512,-1.3107,-0.1160,-0.2642,-0.8808,4200.1470,1230.2318,-0.1166,僕の大好きな叔母さん,,,,僕の大好きな叔母さん   ,82,6.9100,6.9200,3381
963,v2412,3736,0.1577,0.1848,0.2893,0.4242,8631.4069,1628.5613,0.0441,キスと魔王と紅茶,,亲吻魔王与红茶,,キスと魔王と紅茶  亲吻魔王与红茶 ,121,6.9100,6.9100,3382
1217,v3706,5741,-0.5168,0.0311,0.0986,0.2408,3643.9150,1529.4644,0.0460,黒獣 ～気高き聖女は白濁に染まる～,Kuroinu,黑兽 〜被染上白浊的高洁圣女〜,Afterschool Phys Ed Is Phys Exploit,黒獣 ～気高き聖女は白濁に染まる～ Kuroinu 黑兽 〜被染上白浊的高洁圣女〜 Afterschool Phys Ed Is Phys Exploit,536,6.9100,6.9100,3383
1289,v4060,4389,-1.3992,0.1333,0.2055,0.2134,5763.6729,1802.9990,0.0537,CLANNAD -クラナド- 光見守る坂道で,CLANNAD Side Stories,CLANNAD - 被光守望着的坡道,,CLANNAD -クラナド- 光見守る坂道で CLANNAD Side Stories CLANNAD - 被光守望着的坡道 ,604,6.9100,6.9100,3384
1522,v5498,3570,0.6992,0.1272,0.2692,0.6331,7236.1351,1506.9425,0.0734,ママクラブ・参観,,,,ママクラブ・参観   ,91,6.9100,6.9100,3385
1766,v7238,4855,0.5967,0.2051,0.3854,0.8091,6582.2814,1682.2972,0.1154,翠の海,Endless Jade Sea -Midori no Umi-,翠之海,Female Body Frenzy 3 -Chaos Body-,翠の海 Endless Jade Sea -Midori no Umi- 翠之海 Female Body Frenzy 3 -Chaos Body-,279,6.9100,6.9100,3386
3492,v16563,4767,0.2293,0.1219,0.2754,0.5786,6117.0323,1449.4796,0.0797,根雪の幻影 -白花荘の人々-,,,,根雪の幻影 -白花荘の人々-   ,164,6.9100,6.9100,3387
3693,v17708,4887,-1.3857,-0.1175,-0.2535,-0.8360,3800.3671,1314.3003,-0.1052,対魔忍紅,,,,対魔忍紅   ,175,6.9100,6.9100,3388
3836,v18283,4493,-1.7596,-0.1570,-0.3214,-1.0804,3977.3917,1410.1721,-0.1183,賢者の贈り妹,,,Strayed Sheep,賢者の贈り妹   Strayed Sheep,104,6.9100,6.9100,3389
4029,v18850,1102,-0.5490,0.1931,0.2377,0.2113,19809.7292,1644.5226,0.0249,鳥類弁護士の事件簿,Aviary Attorney,飞禽律师之事件簿,,鳥類弁護士の事件簿 Aviary Attorney 飞禽律师之事件簿 ,174,6.9100,6.9100,3390
4431,v20172,4182,-0.4703,0.0052,-0.0096,-0.2032,4797.1344,1442.1195,-0.0106,催眠アイドロップス,,花野盛开的瞬间,花野盛开的瞬间\nThe Sweet World of The Ephemeral\nHananono\nはなのの,催眠アイドロップス  花野盛开的瞬间 花野盛开的瞬间 The Sweet World of The Ephemeral Hananono はなのの,136,6.9100,6.9100,3391
4978,v22242,3814,0.6751,0.1483,0.2881,0.6400,6283.2421,1553.5670,0.0752,彼女が野球部の性処理マネージャーに… ～体育会系セックスで寝取られて～,,,Magic Knight Pure Knights ~ Enslave Maidens with a Loser's Cock ♪ Heroines of Justice Pregnant Harem ♪ ~,彼女が野球部の性処理マネージャーに… ～体育会系セックスで寝取られて～   Magic Knight Pure Knights ~ Enslave Maidens with a Loser's Cock ♪ Heroines of Justice Pregnant Harem ♪ ~,169,6.9100,6.9100,3392
5709,v26563,4477,-0.2059,0.0352,0.0708,0.0510,4978.7281,1230.2450,0.0248,母ちゃんの友達にシコってるところ見られた。,I Wanna Fuck my Mom's Best Friend,我上了老妈的爆乳朋友,Amakoi,母ちゃんの友達にシコってるところ見られた。 I Wanna Fuck my Mom's Best Friend 我上了老妈的爆乳朋友 Amakoi,229,6.9100,6.9100,3393
6960,v47175,3711,-1.0579,0.1658,0.2805,0.3106,8677.6393,2135.6991,0.0448,セレクトオブリージュ,Select Oblige,天选庶民的真命之选,,セレクトオブリージュ Select Oblige 天选庶民的真命之选 ,332,6.9100,6.9100,3394
303,v467,1815,-0.7862,-0.1025,-0.2358,-0.6477,11569.7763,1860.9386,-0.1008,Clear,,,,Clear   ,31,6.9000,7.0200,3395
1803,v7528,2686,-0.4479,-0.0463,-0.1072,-0.3420,7018.5241,1457.6015,-0.0480,電脳侵犯 キサラギ参事官「もうこれ以上、私の中に入ってくるな！」,,,Manor of Amnesia ~My Home of Memories That Can Either Be Remembered or Forgotten~,電脳侵犯 キサラギ参事官「もうこれ以上、私の中に入ってくるな！」   Manor of Amnesia ~My Home of Memories That Can Either Be Remembered or Forgotten~,32,6.9000,7.0200,3396
5833,v27523,2913,-0.9691,-0.1758,-0.3872,-0.9212,5553.0735,1524.5721,-0.1172,スケベな処女のつくりかた,,,Final Episode of Ley-line\nTokeijikake no Ley Line 3,スケベな処女のつくりかた   Final Episode of Ley-line Tokeijikake no Ley Line 3,36,6.9000,7.0000,3397
6996,v48736,2326,-0.5894,-0.0773,-0.1857,-0.5044,8924.2384,1981.3862,-0.0792,エッチングアプリ ～出会い系アプリで訳アリ女性とラブラブSEX～,,,Wicked Labyrinth\nLabyrinth of corruption ~Captive demon king and madman of hell~,エッチングアプリ ～出会い系アプリで訳アリ女性とラブラブSEX～   Wicked Labyrinth Labyrinth of corruption ~Captive demon king and madman of hell~,35,6.9000,7.0000,3398
4899,v21963,3641,-0.2796,-0.0260,-0.0648,-0.2088,5598.0539,1335.4324,-0.0261,ヴィーナスリゾート 巨乳乱交アイランド ～迫川悠生編～,,,Relord\nRe:lord,ヴィーナスリゾート 巨乳乱交アイランド ～迫川悠生編～   Relord Re:lord,41,6.9000,6.9800,3399
183,v207,2281,-1.1819,-0.1933,-0.3358,-0.8311,7786.0810,1413.2898,-0.1474,SEXFRIEND ～セックスフレンド～,,,,SEXFRIEND ～セックスフレンド～   ,43,6.9000,6.9700,3400
1369,v4562,860,0.7930,0.2396,0.3686,0.7123,22217.4308,1943.7155,0.1000,ゾーン　オブ　エンダーズ 2173 テスタメント,Zone of the Enders: The Fist of Mars,,,ゾーン　オブ　エンダーズ 2173 テスタメント Zone of the Enders: The Fist of Mars  ,45,6.9000,6.9700,3401
2411,v11193,2965,-1.0185,-0.1466,-0.2931,-0.7760,7361.2442,1571.3218,-0.1110,夏の終わりのニルヴァーナ,,,,夏の終わりのニルヴァーナ   ,44,6.9000,6.9700,3402
5418,v24730,2551,-1.1670,-0.1474,-0.2885,-0.8043,7879.3777,1286.8035,-0.0994,黄昏のフォルクローレ,,,,黄昏のフォルクローレ   ,47,6.9000,6.9700,3403
1564,v5783,2847,-1.5634,-0.2579,-0.4802,-1.1674,5974.2606,1282.6176,-0.1670,姫様限定！～Princess Limited～,,,,姫様限定！～Princess Limited～   ,47,6.9000,6.9600,3404
4116,v19169,3750,-0.8941,-0.1209,-0.2592,-0.7113,4916.7006,1250.4924,-0.1075,俺魔王！ ～砕け散った魂（俺）の欠片を収集せよ！～,,,,俺魔王！ ～砕け散った魂（俺）の欠片を収集せよ！～   ,53,6.9000,6.9500,3405
6171,v29882,188,-1.2500,-0.2060,-0.3404,-0.8304,29831.1781,1573.9523,-0.1113,,Camp Buddy: Scoutmaster Season,,Kinkomugi!, Camp Buddy: Scoutmaster Season  Kinkomugi!,48,6.9000,6.9500,3406
6243,v30371,785,-0.9452,-0.0547,-0.0790,-0.4024,23102.2190,1568.6579,-0.0244,,Rail of Möbius,湛蓝牢笼,, Rail of Möbius 湛蓝牢笼 ,53,6.9000,6.9500,3407
