vid,appear
v38152,2592
v38156,1300
v38166,4
v38176,759
v38179,11
v38181,4
v38191,1502
v38194,2
v38203,277
v38219,79
v38271,850
v38272,3
v38287,119
v38302,7
v38323,2
v38324,298
v38325,2604
v38326,136
v38331,128
v38341,1197
v38355,2
v38356,7
v38387,4
v38391,1
v38403,1909
v38404,1720
v38411,62
v38412,2
v38429,1668
v38430,2665
v38436,11
v38451,25
v38493,10
v38496,3357
v38510,549
v38511,4734
v38513,637
v38514,1921
v38515,668
v38518,1880
v38520,774
v38522,316
v38524,1028
v38525,573
v38532,142
v38533,1
v38544,134
v38550,11
v38552,41
v38574,2133
v38599,3
v38602,1
v38604,3831
v38616,55
v38621,10
v38645,7
v38646,1
v38652,11
v38674,801
v38677,6
v38723,5
v38742,149
v38767,5
v38775,6
v38780,247
v38812,476
v38813,1
v38825,191
v38841,94
v38865,10
v38872,737
v38875,1605
v38882,405
v38883,20
v38886,233
v38891,23
v38912,248
v38948,92
v38983,7
v38993,1032
v39000,8
v39001,3
v39068,10
v39074,5
v39075,126
v39136,286
v39138,241
v39144,5
v39145,20
v39161,9
v39197,1046
v39198,1691
v39223,1897
v39224,896
v39245,294
v39275,4
v39292,34
v39299,818
v39309,54
v39311,52
v39325,4
v39339,380
v39341,66
v39343,1065
v39393,1
v39395,10
v39397,1
v39400,82
v39402,67
v39403,25
v39428,14
v39433,1862
v39512,13
v39527,2020
v39593,72
v39597,13
v39612,138
v39613,280
v39636,15
v39638,2
v39649,3089
v39656,15
v39675,139
v39679,437
v39685,730
v39689,115
v39756,1571
v39775,6
v39788,354
v39807,5
v39815,9
v39816,79
v39817,11
v39820,1128
v39821,423
v39822,20
v39823,2
v39824,3
v39827,212
v39828,2438
v39829,35
v39836,2889
v39838,1967
v39839,65
v39846,42
v39861,67
v39862,36
v39872,2661
v39899,45
v39905,586
v39919,559
v39926,43
v39928,1491
v39936,1679
v39954,1842
v39971,3781
v39974,1309
v39979,1855
v39985,2763
v39994,152
v39997,997
v39998,3102
v40001,505
v40003,1233
v40006,818
v40018,16
v40027,18
v40029,6
v40046,55
v40053,62
v40057,19
v40058,1395
v40107,159
v40138,27
v40188,332
v40195,1332
v40197,410
v40201,23
v40202,75
v40212,1530
v40213,26
v40217,701
v40238,16
v40239,22
v40240,16
v40243,3
v40244,16
v40245,16
v40253,14
v40254,19
v40255,16
v40390,40
v40393,6
v40402,1137
v40404,3
v40420,15
v40424,1
v40429,1
v40440,12
v40457,79
v40461,30
v40472,578
v40482,1
v40483,23
v40501,12
v40507,1737
v40511,171
v40516,10
v40519,276
v40520,4490
v40541,258
v40577,639
v40585,138
v40605,369
v40606,5
v40625,46
v40627,42
v40639,15
v40668,14
v40675,36
v40681,29
v40685,3190
v40686,51
v40705,4
v40708,2
v40721,1
v40739,84
v40788,240
v40813,136
v40847,13
v40858,298
v40937,2484
v40963,27
v41023,89
v41025,481
v41040,1
v41054,113
v41063,106
v41071,1
v41132,2
v41172,208
v41195,742
v41339,1768
v41351,1694
v41377,31
v41412,244
v41415,10
v41417,192
v41422,75
v41436,37
v41458,2
v41466,59
v41467,1
v41469,4
v41524,1
v41529,37
v41550,57
v41552,3
v41556,106
v41598,13
v41610,38
v41641,42
v41664,1495
v41695,143
v41700,165
v41703,1
v41747,7
v41753,334
v41754,512
v41763,36
v41815,441
v41816,369
v41858,44
v41878,97
v41880,2
v41906,23
v41917,14
v41933,7
v41943,2528
v41944,3670
v41946,2235
v41947,140
v41948,3181
v41980,38
v41994,2
v42019,179
v42022,1
v42025,994
v42034,1
v42037,34
v42038,53
v42045,876
v42048,10
v42084,6
v42085,2358
v42090,351
v42100,1990
v42101,679
v42125,45
v42129,4
v42187,50
v42190,142
v42210,2
v42246,4
v42249,12
v42263,2879
v42269,35
v42278,72
v42290,32
v42315,23
v42382,3
v42389,2368
v42390,1403
v42395,11
v42403,10
v42405,33
v42413,93
v42414,99
v42429,5
v42433,275
v42435,39
v42444,7
v42448,3519
v42471,4
v42477,434
v42492,1
v42516,1
v42538,48
v42561,2233
v42565,11
v42569,1827
v42587,12
v42595,5
v42597,51
v42607,2
v42611,747
v42616,487
v42651,1
v42652,75
v42659,1
v42672,10
v42712,1951
v42781,698
v42804,91
v42855,110
v42857,8
v42858,1588
v42870,12
v42883,1800
v42884,2
v42885,1075
v42886,1550
v42887,190
v42888,2
v42903,1
v42904,175
v42912,1065
v42923,3
v42930,20
v42936,20
v42944,434
v42945,1
v42949,11
v42999,2067
v43000,3
v43045,9
v43047,602
v43048,199
v43053,379
v43062,15
v43065,1
v43073,3
v43121,2
v43123,1027
v43131,1512
v43154,11
v43157,738
v43160,76
v43183,14
v43189,4
v43222,530
v43223,54
v43231,4
v43246,38
v43285,1
v43288,12
v43292,79
v43311,2381
v43312,1909
v43325,9
v43330,248
v43331,1
v43344,121
v43373,63
v43410,17
v43411,13
v43438,943
v43448,1206
v43458,85
v43461,1884
v43465,2180
v43467,829
v43468,1932
v43470,1322
v43481,16
v43492,141
v43531,13
v43541,202
v43567,55
v43582,114
v43593,9
v43635,42
v43644,2
v43667,8
v43673,19
v43676,3
v43680,973
v43705,13
v43766,2
v43768,479
v43777,996
v43798,1198
v43802,2
v43883,4
v43900,1
v43923,47
v43967,21
v43968,3
v43980,26
v43981,6
v43986,5
v44006,21
v44007,1662
v44012,1280
v44014,943
v44053,23
v44058,7
v44084,6
v44087,1
v44092,1166
v44095,134
v44096,465
v44097,10
v44098,1859
v44101,1366
v44105,1065
v44106,2997
v44107,552
v44108,1003
v44120,9
v44124,1
v44138,8
v44144,18
v44145,18
v44146,7
v44163,67
v44171,62
v44173,1832
v44183,14
v44184,2746
v44186,3032
v44188,1507
v44189,2315
v44190,1402
v44191,16
v44192,1798
v44193,1713
v44194,9
v44195,2561
v44198,556
v44199,863
v44200,1365
v44202,26
v44207,1
v44209,33
v44210,538
v44226,4
v44235,245
v44239,380
v44245,7
v44248,2
v44254,2
v44271,55
v44284,13
v44310,2
v44312,283
v44314,20
v44339,1
v44340,59
v44346,8
v44358,928
v44359,31
v44518,2666
v44551,43
v44567,5
v44588,111
v44593,498
v44611,6
v44637,3
v44663,83
v44700,1
v44706,128
v44707,2832
v44726,5
v44728,43
v44731,17
v44733,391
v44758,27
v44838,6
v44881,11
v44890,1546
v44895,1499
v44902,929
v44966,93
v44977,16
v44980,1808
v44996,321
v45039,2
v45049,72
v45052,351
v45064,12
v45092,164
v45093,1
v45111,6
v45112,12
v45122,48
v45137,1
v45174,8
v45237,631
v45247,2777
v45254,24
v45258,4
v45264,86
v45294,19
v45301,13
v45308,7
v45332,80
v45376,12
v45377,18
v45381,1900
v45409,2727
v45411,54
v45419,4
v45427,102
v45456,21
v45457,2157
v45463,31
v45468,37
v45479,1687
v45481,1347
v45489,386
v45496,4
v45500,10
v45503,5
v45507,23
v45510,1305
v45522,5
v45530,11
v45533,15
v45542,46
v45553,391
v45559,1327
v45560,345
v45561,1232
v45565,3
v45577,1
v45597,46
v45607,20
v45609,36
v45610,1
v45611,8
v45627,17
v45631,1
v45634,1037
v45658,293
v45659,2
v45663,14
v45680,106
v45706,772
v45730,2
v45731,3237
v45742,81
v45746,12
v45754,258
v45761,20
v45764,105
v45797,32
v45817,137
v45820,50
v45822,14
v45827,400
v45863,16
v45866,3
v45879,415
v45887,37
v45894,230
v45901,3
v45909,131
v45911,48
v45917,1
v45918,54
v45921,31
v45925,1
v45935,42
v45953,17
v45954,2270
v45975,13
v45997,4
v46001,5
v46039,5
v46057,1
v46062,2
v46067,22
v46087,100
v46092,129
v46093,1
v46094,568
v46095,676
v46104,311
v46105,6
v46106,21
v46112,1640
v46113,22
v46116,724
v46122,3
v46137,2635
v46147,65
v46148,149
v46150,19
v46174,4
v46191,87
v46196,6
v46213,8
v46215,17
v46222,13
v46234,23
v46240,1
v46257,5
v46264,20
v46287,1732
v46307,7
v46309,11
v46318,9
v46319,44
v46329,1
v46345,24
v46350,23
v46373,8
v46374,5
v46499,558
v46502,37
v46513,3
v46543,1354
v46553,591
v46592,3
v46593,35
v46647,990
v46650,1060
v46660,75
v46670,2
v46684,39
v46685,33
v46744,1074
v46745,84
v46759,1
v46765,996
v46769,50
v46780,1
v46784,1269
v46785,71
v46786,3
v46789,1326
v46791,323
v46794,304
v46795,1992
v46796,116
v46797,20
v46798,260
v46805,2
v46826,1
v46833,6
v46844,48
v46849,96
v46853,1
v46859,13
v46861,98
v46867,129
v46875,1799
v46876,615
v46880,42
v46912,6
v46917,3
v46948,1
v46960,203
v46967,337
v46969,2
v46971,3
v46976,1038
v46978,1
v46979,296
v47003,184
v47007,57
v47009,265
v47010,195
v47011,133
v47012,144
v47013,107
v47031,7
v47036,8
v47052,1847
v47053,2297
v47054,820
v47055,6
v47056,1338
v47074,47
v47075,2
v47091,2
v47101,1
v47103,14
v47105,39
v47110,2066
v47115,3
v47120,4
v47133,5
v47136,778
v47142,159
v47149,2001
v47155,1471
v47163,1
v47171,10
v47172,1263
v47175,2793
v47177,271
v47178,2103
v47180,75
v47181,1
v47185,453
v47186,456
v47187,1672
v47188,285
v47189,2428
v47191,190
v47197,19
v47203,65
v47221,50
v47233,1
v47238,2
v47240,1089
v47242,33
v47247,86
v47257,526
v47261,836
v47269,24
v47276,2
v47278,1
v47279,256
v47294,6
v47297,2
v47299,4
v47303,58
v47336,26
v47340,5
v47341,48
v47342,16
v47344,65
v47348,3
v47367,1
v47389,2849
v47417,5
v47425,2
v47430,6
v47446,3
v47448,12
v47452,17
v47458,2233
v47466,15
v47471,1183
v47472,1
v47473,2
v47500,603
v47501,264
v47546,217
v47547,1897
v47548,1309
v47549,2277
v47551,1542
v47553,1540
v47554,1467
v47555,1220
v47580,3
v47614,209
v47622,6
v47635,33
v47641,114
v47642,183
v47643,474
v47645,610
v47646,832
v47652,83
v47657,60
v47658,6
v47674,1
v47676,1079
v47677,48
v47689,41
v47690,34
v47694,10
v47709,28
v47740,70
v47775,32
v47778,85
v47803,80
v47824,51
v47838,12
v47843,1
v47844,18
v47866,308
v47871,328
v47880,1875
v47884,2
v47894,46
v47916,184
v47936,857
v47955,116
v47956,1571
v47957,1163
v47960,15
v47962,20
v47968,19
v47979,1495
v47986,30
v48006,21
v48012,1
v48026,1
v48069,55
v48103,11
v48119,1997
v48121,267
v48125,1621
v48163,2
v48177,24
v48184,1607
v48188,19
v48223,8
v48228,200
v48254,36
v48266,115
v48281,6
v48289,1
v48291,56
v48315,1679
v48316,1
v48318,458
v48328,4
v48329,12
v48341,21
v48395,1
v48401,250
v48414,8
v48417,1063
v48419,1001
v48420,2137
v48429,13
v48444,231
v48511,98
v48522,327
v48548,1
v48552,45
v48573,57
v48575,37
v48594,2601
v48598,239
v48604,1
v48609,6
v48620,28
v48650,826
v48724,1036
v48736,1349
v48740,3
v48752,108
v48764,655
v48766,967
v48767,426
v48805,66
v48809,160
v48848,37
v48889,1
v48899,547
v48916,88
v48918,28
v48923,6
v48925,2
v48928,11
v48955,4
v48959,1344
v48981,8
v49025,5
v49056,1067
v49057,149
v49061,27
v49089,1021
v49098,42
v49105,7
v49124,3
v49132,931
v49133,1230
v49136,6
v49143,3322
v49147,460
v49159,1
v49160,32
v49162,2129
v49163,443
v49218,270
v49226,553
v49227,1818
v49242,15
v49261,564
v49271,390
v49274,1164
v49291,16
v49307,3
v49317,6
v49320,1
v49324,220
v49338,5
v49351,38
v49369,9
v49413,218
v49420,857
v49427,864
v49429,28
v49438,1484
v49445,2
v49462,269
v49465,3
v49470,626
v49478,1560
v49481,7
v49486,1
v49512,1882
v49516,3
v49518,343
v49537,171
v49538,8
v49542,1954
v49543,1509
v49544,729
v49567,700
v49569,362
v49570,59
v49572,2852
v49599,74
v49600,157
v49601,95
v49612,1
v49651,42
v49655,31
v49682,1916
v49683,654
v49686,9
v49745,12
v49828,39
v49841,896
v49842,2009
v49859,840
v49889,42
v49897,22
v49909,283
v49934,2946
v49951,974
v49954,454
v49975,13
v49987,15
v50008,1212
v50014,5
v50072,1445
v50073,965
v50075,23
v50081,775
v50099,49
v50113,648
v50138,2
v50140,783
v50141,1586
v50148,1601
v50152,1789
v50153,1858
v50165,8
v50184,6
v50198,65
v50210,3
v50242,1
v50259,45
v50260,11
v50292,1227
v50304,886
v50343,2
v50356,116
v50363,49
v50367,14
v50376,5
v50378,68
v50399,20
v50415,13
v50416,1068
v50456,12
v50460,15
v50474,6
v50476,6
v50477,11
v50485,49
v50486,68
v50488,38
v50498,1
v50503,13
v50504,235
v50520,415
v50521,13
v50538,12
v50559,22
v50560,4
v50577,313
v50592,17
v50616,76
v50633,4
v50643,277
v50648,141
v50652,662
v50671,4
v50682,5
v50694,95
v50695,14
v50735,114
v50736,40
v50749,9
v50757,10
v50759,16
v50765,2
v50789,223
v50803,1504
v50804,507
v50816,3
v50832,1380
v50847,25
v50857,17
v50863,21
v50864,1091
v50868,1426
v50879,2
v50880,97
v50959,87
v50962,15
v50981,82
v50984,1603
v50985,431
v51010,536
v51017,1141
v51023,207
v51024,18
v51034,12
v51048,86
v51050,610
v51087,1
v51099,25
v51102,16
v51106,1441
v51112,150
v51121,1000
v51122,721
v51123,47
v51134,18
v51140,2
v51144,1286
v51148,5
v51179,4
v51186,1257
v51189,6
v51198,6
v51267,17
v51272,740
v51274,24
v51276,191
v51279,87
v51280,131
v51288,2
v51289,2
v51298,1226
v51305,1195
v51309,87
v51363,507
v51364,378
v51382,567
v51383,1209
v51388,41
v51411,3
v51437,683
v51441,535
v51452,644
v51459,1699
v51460,439
v51476,39
v51477,1050
v51478,5
v51507,980
v51576,29
v51578,1
v51590,138
v51599,342
v51600,1158
v51602,104
v51607,5
v51613,4
v51670,3
v51676,6
v51750,4
v51795,1
v51796,1
v51797,41
v51813,2
v51838,618
v51892,32
v51914,2
v51915,503
v51918,646
v51922,1232
v51923,846
v51925,272
v51926,109
v51928,1223
v51932,1594
v51953,2
v51955,568
v52015,1
v52016,1
v52018,7
v52042,852
v52045,6
v52060,5
v52064,6
v52135,45
v52145,22
v52189,5
v52202,182
v52208,15
v52209,53
v52214,118
v52284,1
v52311,59
v52312,116
v52341,24
v52345,961
v52349,7
v52359,563
v52362,4
v52405,2
v52436,826
v52437,426
v52438,629
v52439,283
v52441,219
v52445,546
v52456,1
v52494,27
v52526,443
v52538,8
v52560,6
v52663,1
v52689,39
v52702,1162
v52704,16
v52710,1
v52711,10
v52713,1
v52715,237
v52718,73
v52728,6
v52745,7
v52754,198
v52764,5
v52779,542
v52798,788
v52801,70
v52822,343
v52858,496
v52860,187
v52876,2
v52881,19
v52892,21
v52899,293
v52906,61
v52908,2
v52910,1
v52911,1
v52947,1
v52960,4
v52961,1
v52971,10
v52995,110
v53051,853
v53052,438
v53087,1370
v53089,56
v53124,147
v53126,3
v53134,1
v53137,889
v53138,113
v53153,12
v53172,59
v53202,138
v53203,660
v53204,93
v53208,582
v53234,44
v53295,30
v53297,8
v53307,1141
v53322,70
v53342,38
v53347,56
v53385,284
v53387,64
v53408,16
v53425,2
v53427,28
v53446,45
v53485,828
v53507,16
v53538,19
v53545,171
v53551,16
v53590,510
v53594,1440
v53599,1
v53634,41
v53637,595
v53662,21
v53713,411
v53742,321
v53793,7
v53813,13
v53814,1381
v53815,30
v53818,70
v53822,15
v53835,149
v53846,286
v53855,101
v54029,385
v54031,37
v54050,912
v54092,568
v54118,617
v54128,7
v54137,48
v54187,401
v54238,2
v54328,3
v54336,19
v54502,681
v54503,14
v54509,904
v54516,624
v54518,2
v54523,4
v54524,165
v54526,541
v54601,930
v54618,179
v54704,11
v54707,14
v54749,585
v54776,419
v54800,22
v54840,9
v54849,362
v54897,461
v54914,9
v54918,1
v54930,16
v55001,104
v55024,355
v55127,19
v55154,7
v55459,57
v55508,5
v55727,10
v55744,5
v55843,14
